book_id,isbn,authors,original_publication_year,title,language_code,image_url
9538,1596060204,John Scalzi,2004,Agent to the Stars,eng,https://images.gr-assets.com/books/1303914309m/88072.jpg
9539,615651011,Terry Goodkind,2012,"The First Confessor (The Legend of Magda Searus, Number 1)",eng,https://images.gr-assets.com/books/1340889153m/15707526.jpg
9540,,Franz Kafka,1919,In the Penal Colony,eng,https://images.gr-assets.com/books/1480867517m/581552.jpg
9541,981546269,Richard   Phillips,2006,"The Second Ship (The Rho Agenda, Number 1)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9542,60835273,Louise Erdrich,1985,The Beet Queen,en-US,https://images.gr-assets.com/books/1358758806m/91439.jpg
9543,1479372749,E.L. Montes,2012,"Disastrous (Disastrous, Number 1)",eng,https://images.gr-assets.com/books/1348436233m/16041169.jpg
9544,440993717,"Morton Rhue, Todd Strasser",1981,The Wave,eng,https://images.gr-assets.com/books/1320402950m/481743.jpg
9545,425174409,Helen Hooven Santmyer,1982,And Ladies of the Club,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9546,61779784,Christopher Moore,2015,"Secondhand Souls (Grim Reaper, Number 2)",eng,https://images.gr-assets.com/books/1434397134m/23460830.jpg
9547,1476763127,"Mary Higgins Clark, Alafair Burke",2014,"The Cinderella Murder (Under Suspicion, Number 2)",eng,https://images.gr-assets.com/books/1403544444m/21535784.jpg
9548,,L.J. Shen,2016,"Vicious (Sinners of Saint, Number 1)",en-US,https://images.gr-assets.com/books/1481945407m/30839185.jpg
9549,140445501,"François Rabelais, M.A. Screech",1532,Gargantua and Pantagruel,eng,https://images.gr-assets.com/books/1336964698m/18266.jpg
9550,140130821X,George Carlin,2004,When Will Jesus Bring the Pork Chops?,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9551,545448689,Brian Selznick,2015,The Marvels,eng,https://images.gr-assets.com/books/1453389120m/23566909.jpg
9552,1847679447,Glen Duncan,2011,"The Last Werewolf (The Last Werewolf, Number 1)",eng,https://images.gr-assets.com/books/1287572224m/9532302.jpg
9553,1612629415,"Hajime Isayama, Hikaru Suruga, Gan Sunaaku",2014,"Attack on Titan: No Regrets, Volume 01",eng,https://images.gr-assets.com/books/1398033046m/19138879.jpg
9554,080507774X,Thomas Frank,2004,What's the Matter with Kansas? How Conservatives Won the Heart of America,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9555,,عمرو سلامة,2011,شاب كشك في رحلة البحث عن الجادون,ara,https://images.gr-assets.com/books/1309784315m/11942408.jpg
9556,446616427,Carrie Vaughn,2006,"Kitty Goes to Washington (Kitty Norville, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9557,694004928,"Ruth Krauss, Crockett Johnson",1945,The Carrot Seed,,https://images.gr-assets.com/books/1394411446m/857418.jpg
9558,,Whitney G.,2014,"Reasonable Doubt: Volume 3 (Reasonable Doubt, Number 3)",eng,https://images.gr-assets.com/books/1407412246m/21857294.jpg
9559,743525876,"Stephen King, Josh Hamilton",2000,Riding the Bullet,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9560,441017088,Jack Campbell,2009,"Relentless (The Lost Fleet, Number 5)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9561,688104649,"Nikolai Gogol, Kevin Hawkes",1836,The Nose,eng,https://images.gr-assets.com/books/1360321953m/19106.jpg
9562,446618756,Carrie Vaughn,2008,"Kitty and the Silver Bullet (Kitty Norville, Number 4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9563,942299795,"Guy Debord, Donald Nicholson-Smith",1967,The Society of the Spectacle,eng,https://images.gr-assets.com/books/1370746722m/381440.jpg
9564,078683661X,Charlie Higson,2005,"SilverFin (Young Bond, Number 1)",eng,https://images.gr-assets.com/books/1404538648m/603911.jpg
9565,316261130,Elin Hilderbrand,2015,Winter Stroll (Winter Number 2),,https://images.gr-assets.com/books/1431957489m/24819476.jpg
9566,1417642165,Bill Watterson,1992,Attack of the Deranged Mutant Killer Monster Snow Goons,eng,https://images.gr-assets.com/books/1384735429m/70487.jpg
9567,374316414,Gennifer Albin,2012,"Crewel (Crewel World, Number 1)",eng,https://images.gr-assets.com/books/1376228331m/11556960.jpg
9568,743413075,Robert Leckie,1957,Helmet for My Pillow,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9569,62498533,Angie Thomas,2017,The Hate U Give,eng,https://images.gr-assets.com/books/1476284759m/32075671.jpg
9570,,مصطفى إبراهيم,2013,المانيفستو,ara,https://images.gr-assets.com/books/1356926142m/16170625.jpg
9571,345511565,Drew Karpyshyn,2009,"Dynasty of Evil (Star Wars: Darth Bane, Number 3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9572,,S.H. Kolee,2012,Love Left Behind,eng,https://images.gr-assets.com/books/1348436759m/16042305.jpg
9573,670012254,Susane Colasanti,2012,Keep Holding On,en-US,https://images.gr-assets.com/books/1319236713m/12075886.jpg
9574,571242448,P.D. James,2008,The Private Patient (Adam Dalgliesh Number 14),eng,https://images.gr-assets.com/books/1409269308m/4162673.jpg
9575,671876813,David Weber,1995,"Flag in Exile (Honor Harrington, Number 5)",eng,https://images.gr-assets.com/books/1321561696m/77738.jpg
9576,1584230703,"Marshall McLuhan, Quentin Fiore, Jerome Agel",1967,The Medium is the Massage,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9577,552139130,Anne McCaffrey,1993,"The Chronicles of Pern: First Fall (Pern, Number 12)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9578,1593070209,"Kentaro Miura, Jason DeAngelis",1990,"Berserk, Vol. 1 (Berserk, Number 1)",eng,https://images.gr-assets.com/books/1501000017m/248871.jpg
9579,037570387X,Zadie Smith,2002,The Autograph Man,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9580,1682309819,Vi Keeland,2017,Egomaniac,,https://images.gr-assets.com/books/1479387807m/32848471.jpg
9581,441015670,Jack Campbell,2006,"Courageous (The Lost Fleet, Number 3)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9582,804188246,Cynthia Bond,2014,Ruby,,https://images.gr-assets.com/books/1423586473m/24902492.jpg
9583,373210272,Rachel Vincent,2010,"My Soul to Steal (Soul Screamers, Number 4)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9584,60531258,Julia Quinn,2006,"On the Way to the Wedding (Bridgertons, Number 8)",eng,https://images.gr-assets.com/books/1368840197m/110388.jpg
9585,805078983,Jacqueline Winspear,2006,"Messenger of Truth (Maisie Dobbs, Number 4)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9586,184149593X,Trudi Canavan,2011,"The Rogue (Traitor Spy Trilogy, Number 2)",eng,https://images.gr-assets.com/books/1328375255m/8411749.jpg
9587,156010860,"Thomas Merton, Robert Giroux, William H. Shannon",1948,The Seven Storey Mountain,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9588,1400043921,Jennifer Egan,2006,The Keep,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9589,1553379594,Mélanie Watt,2006,Scaredy Squirrel (Scaredy Squirrel),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9590,312351747,Paul Neilan,2006,Apathy and Other Small Victories,,https://images.gr-assets.com/books/1311996129m/97084.jpg
9591,1101623209,"Morgan Rhodes, Michelle Rowen",2014,"Gathering Darkness (Falling Kingdoms, Number 3)",eng,https://images.gr-assets.com/books/1419103977m/17342700.jpg
9592,553589458,Lisa Gardner,2002,The Survivors Club,eng,https://images.gr-assets.com/books/1298426240m/51362.jpg
9593,425220168,Nalini Singh,2008,Mine to Possess (Psy-Changeling Number 4),eng,https://images.gr-assets.com/books/1298434132m/1830755.jpg
9594,61689378,Jennifer McMahon,2011,Don't Breathe a Word,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9595,1101965509,"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",2015,The Force Awakens (Star Wars),eng,https://images.gr-assets.com/books/1450520344m/25387202.jpg
9596,61767638,Lauren Conrad,2010,"Sugar and Spice (L.A. Candy, Number 3)",en-US,https://images.gr-assets.com/books/1277830544m/7707538.jpg
9597,451464095,Kalayna Price,2011,"Grave Dance (Alex Craft, Number 2)",eng,https://images.gr-assets.com/books/1327953315m/9565574.jpg
9598,759530483,Atsushi Ohkubo,2004,"Soul Eater, Vol. 02 (Soul Eater, Number 2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9599,435122118,Robert C. O'Brien,1974,Z for Zachariah,eng,https://images.gr-assets.com/books/1420324231m/69477.jpg
9600,345476026,Dan Chaon,2009,Await Your Reply,eng,https://images.gr-assets.com/books/1320525555m/6251222.jpg
9601,1563893150,"Alan Moore, Curt Swan, George Pérez, Kurt Schaffenberger",1985,Superman: Whatever Happened to the Man of Tomorrow?,eng,https://images.gr-assets.com/books/1308365122m/161275.jpg
9602,380721643,Nevada Barr,1993,"Track of the Cat (Anna Pigeon, Number 1)",en-GB,https://images.gr-assets.com/books/1326365792m/76706.jpg
9603,758220367,Shelly Laurenston,2007,"The Mane Event (Pride, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9604,038553292X,Scott Anderson,2013,"Lawrence in Arabia: War, Deceit, Imperial Folly, and the Making of the Modern Middle East",eng,https://images.gr-assets.com/books/1363837257m/17262206.jpg
9605,159308076X,"Ralph Waldo Emerson, Peter Norberg",1856,Essays and Poems,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9606,60751584,"Gabriel García Márquez, Gregory Rabassa",1972,Innocent Erendira and Other Stories,,https://images.gr-assets.com/books/1410129032m/31741.jpg
9607,1841493341,Charles Stross,2003,"Singularity Sky (Eschaton, Number 1)",eng,https://images.gr-assets.com/books/1446324638m/81992.jpg
9608,871297485,Cynthia J. McGean,1997,Henry & Ramona,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9609,812508440,Glen Cook,1985,"The White Rose (The Chronicles of the Black Company, Number 3)",en-US,https://images.gr-assets.com/books/1327901074m/400906.jpg
9610,,حسن الجندي,2013,"حكايات فرغلي المستكاوي حكايتى مع كفر السحلاوية",ara,https://images.gr-assets.com/books/1360260051m/17339590.jpg
9611,545654742,Ally Carter,2015,"All Fall Down (Embassy Row, Number 1)",eng,https://images.gr-assets.com/books/1411070285m/22571275.jpg
9612,679783180,"Stendhal, Richard Howard, Robert Andrew Parker",1839,The Charterhouse of Parma,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9613,778316335,Heather Gudenkauf,2014,Little Mercies,eng,https://images.gr-assets.com/books/1399313845m/18722887.jpg
9614,345478991,Alex Berenson,2006,"The Faithful Spy (John Wells, Number 1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9615,395861624,"Jacqueline Briggs Martin, Mary Azarian",1998,Snowflake Bentley,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9616,1416520406,Jenny O'Connell,2007,The Book of Luke,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9617,842387439,Karen Kingsbury,2005,"Fame (Firstborn, Number 1)",en-US,https://images.gr-assets.com/books/1406506537m/182683.jpg
9618,1420103733,G.A. Aiken,2004,"Dragon Actually (Dragon Kin, Number 1)",eng,https://images.gr-assets.com/books/1317852862m/3295695.jpg
9619,,Leisa Rayven,2014,"Bad Romeo (Starcrossed, Number 1)",eng,https://images.gr-assets.com/books/1413547825m/21411058.jpg
9620,374518173,Elizabeth Bishop,1980,The Complete Poems 1927-1979,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9621,743299841,Anita Diamant,2009,Day After Night,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9622,345483898,Terry Brooks,2003,"Jarka Ruus (High Druid of Shannara, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9623,743297318,Thomas Wolfe,1929,"Look Homeward, Angel",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9624,865475873,"William McDonough, Michael Braungart",2002,Cradle to Cradle: Remaking the Way We Make Things,en-US,https://images.gr-assets.com/books/1417605547m/5571.jpg
9625,449004023,Marc Weissbluth,1987,"Healthy Sleep Habits, Happy Child",en-US,https://images.gr-assets.com/books/1380493934m/831635.jpg
9626,1563896273,"Warren Ellis, Darick Robertson, Rodney Ramos, Keith Akin",2000,"Transmetropolitan, Vol. 4: The New Scum (Transmetropolitan, Number 4)",eng,https://images.gr-assets.com/books/1452027299m/22421.jpg
9627,547330790,Maggie O'Farrell,2009,The Hand That First Held Mine,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9628,61092037,Jeffrey Archer,1996,The Fourth Estate,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9629,034542705X,"Monty Roberts, Lucy Grealy, Lawrence Scanlan",1997,The Man Who Listens to Horses,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9630,316010766,David Foster Wallace,2004,Oblivion,en-US,https://images.gr-assets.com/books/1311905400m/6749.jpg
9631,,"Michael Baigent, Richard Leigh, Henry Lincoln",1982,"Holy Blood, Holy Grail",eng,https://images.gr-assets.com/books/1320394892m/606818.jpg
9632,1416546022,"Don DeLillo, محمدصادق رئیسی",2007,Falling Man,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9633,62332589,"James Frey, Nils Johnson-Shelton",2014,"The Calling (Endgame, Number 1)",eng,https://images.gr-assets.com/books/1411272821m/20510241.jpg
9634,62237381,Lauren Oliver,2012,"Annabel (Delirium, Number 0.5)",,https://images.gr-assets.com/books/1348079378m/15820492.jpg
9635,345505697,Jonathan Kellerman,2011,"Mystery (Alex Delaware, Number 26)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9636,689867468,Nancy Farmer,2004,"The Sea of Trolls (Sea of Trolls, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9637,307271862,"Henning Mankell, Laurie Thompson",2008,The Man from Beijing,eng,https://images.gr-assets.com/books/1320494101m/6596542.jpg
9638,316234559,Kass Morgan,2014,"Day 21 (The 100, Number 2)",eng,https://images.gr-assets.com/books/1403530593m/20454076.jpg
9639,345485602,Fannie Flagg,1981,Daisy Fay and the Miracle Man,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9640,399157301,"Tom Clancy, Peter Telep",2011,"Against All Enemies (Max Moore, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9641,571313248,Kate Hamer,2015,The Girl in the Red Coat,eng,https://images.gr-assets.com/books/1412251739m/23289469.jpg
9642,141183721,George Orwell,1936,Keep the Aspidistra Flying,eng,https://images.gr-assets.com/books/1331244097m/9648.jpg
9643,765326582,Orson Scott Card,2013,"The Gate Thief (Mither Mages, Number 2)",en-US,https://images.gr-assets.com/books/1360823446m/15793068.jpg
9644,,"Cynthia Hand, Brodi Ashton, Jodi Meadows",2016,"My Lady Jane (The Lady Janies, Number 1)",eng,https://images.gr-assets.com/books/1444923765m/22840421.jpg
9645,679735720,Martin Amis,1991,Time's Arrow,eng,https://images.gr-assets.com/books/1353213337m/23031.jpg
9646,,Marcia Clark,2016,"Blood Defense (Samantha Brinkman, Number 1)",eng,https://images.gr-assets.com/books/1454358207m/27207654.jpg
9647,141300515,Robert Cormier,1977,I Am the Cheese,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9648,038533379X,Eldridge Cleaver,1968,Soul on Ice,en-GB,https://images.gr-assets.com/books/1417410878m/75162.jpg
9649,140435719,"Baruch Spinoza, Edwin M. Curley, Stuart Hampshire, Edwin Curley",1677,Ethics,,https://images.gr-assets.com/books/1462223700m/205218.jpg
9650,385475772,Geraldine Brooks,1994,Nine Parts of Desire: The Hidden World of Islamic Women,,https://images.gr-assets.com/books/1403182793m/337615.jpg
9651,1455531189,Jessi Klein,2016,You'll Grow Out of It,eng,https://images.gr-assets.com/books/1462261735m/27170141.jpg
9652,988573229,R.L. Mathewson,2013,"Truce (Neighbor from Hell, Number 4)",eng,https://images.gr-assets.com/books/1378997763m/17352874.jpg
9653,812511751,"Andre Norton, Mercedes Lackey",1991,"The Elvenbane (Halfblood Chronicles, Number 1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9654,316044733,"Carlos Ruiz Zafón, Lucia Graves",1998,"The Midnight Palace (Niebla, Number 2)",,https://images.gr-assets.com/books/1290459336m/9440324.jpg
9655,671704656,Clive Cussler,1988,"Treasure (Dirk Pitt, Number 9)",en-US,https://images.gr-assets.com/books/1314486012m/85737.jpg
9656,61229776,Lynsay Sands,2008,"Vampire, Interrupted (Argeneau Number 9)",eng,https://images.gr-assets.com/books/1410758592m/1422252.jpg
9657,399154213,John Sandford,2007,"Invisible Prey (Lucas Davenport, Number 17)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9658,575077166,Alastair Reynolds,2007,"The Prefect (Prefect Dreyfus Emergency, Number 1)",eng,https://images.gr-assets.com/books/1327988786m/89195.jpg
9659,1405915293,Jane Shemilt,2014,Daughter,en-US,https://images.gr-assets.com/books/1403779092m/20505127.jpg
9660,1401203507,"Darwyn Cooke, Dave Stewart, Jared K. Fletcher",2004,"DC: The New Frontier, Volume 1",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
